Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCS54,OUT046,3681.059504666671
FDV01,OUT035,3099.5808553333377
DRG51,OUT027,4475.041539999997
NCG42,OUT013,2372.2698126666683
FDA51,OUT049,1626.3163699999982
FDV19,OUT010,307.2977706666666
NCT18,OUT045,3745.684272000002
NCS41,OUT045,2778.3434520000023
FDO03,OUT046,4298.817595999996
FDL12,OUT010,227.80568933333313
FDY37,OUT010,318.2701546666666
FDI58,OUT049,1791.6811159999984
FDT28,OUT018,2045.5573140000035
NCC42,OUT010,342.6561893333341
FDO01,OUT017,2147.5268033333314
FDJ02,OUT013,2198.052146
FDQ04,OUT018,285.35966066666657
DRL47,OUT013,1760.9477880000013
FDZ32,OUT035,1534.884275333336
FDC35,OUT035,3113.795685333338
FDX14,OUT045,1377.4070400000023
FDZ35,OUT013,1918.2053093333298
FDL14,OUT013,2215.314120666666
FDO04,OUT049,1028.2304493333338
DRK11,OUT017,2078.1504433333334
FDB44,OUT018,3382.4304499999994
FDZ50,OUT049,3389.0440633333264
FDI12,OUT027,2559.037809333336
FDU43,OUT017,4257.4936093333345
FDD58,OUT010,209.1854826666669
FDB27,OUT017,2821.274235999997
FDB04,OUT018,1203.4224033333335
NCO17,OUT013,2080.3453639999993
FDL12,OUT017,1017.2025820000011
DRJ13,OUT049,2863.554755333336
FDD57,OUT045,1508.3232939999987
FDW19,OUT035,1787.0981926666684
DRD27,OUT018,1381.3175053333337
FDH27,OUT027,3860.7655826666687
NCW30,OUT027,8643.495496000003
FDR40,OUT018,1045.732112
FDG05,OUT013,2338.300696666669
NCY41,OUT019,64.10100466666663
FDI38,OUT018,3268.9648139999967
FDR20,OUT046,722.2953493333335
FDE09,OUT017,1203.2515146666692
FDN50,OUT019,259.1959399999996
DRF27,OUT045,2651.9501993333356
DRF51,OUT013,733.7892766666655
NCO02,OUT019,159.19056066666644
FDB51,OUT027,1689.6339499999995
FDJ50,OUT013,836.0694726666657
FDN52,OUT013,1361.922751333333
FDX14,OUT013,987.0041133333347
FDT27,OUT019,617.3541726666682
FDV10,OUT013,747.2007080000006
FDU33,OUT046,706.8177186666662
FDU58,OUT046,3486.645904666663
NCP42,OUT027,5351.2343399999945
FDL51,OUT027,4962.706749999989
DRH15,OUT027,949.8546926666692
FDU16,OUT017,1254.5647206666652
FDW15,OUT017,2601.6490093333277
FDQ44,OUT045,2420.8399226666593
NCI06,OUT027,4772.134816
DRK23,OUT019,490.05765133333324
FDC28,OUT035,1535.3037293333311
NCY17,OUT019,78.83959733333347
NCV05,OUT018,2281.7254513333346
FDM34,OUT019,369.9073833333332
DRD60,OUT027,5855.622226666671
FDT38,OUT046,1311.5927100000017
FDQ57,OUT018,2414.1996773333344
FDE59,OUT027,913.073681333334
NCM43,OUT046,2615.2712773333274
DRI51,OUT049,2842.677486666666
NCG30,OUT017,1599.2205293333275
NCK54,OUT035,2053.3982186666694
FDQ16,OUT019,212.65208133333286
FDI36,OUT013,2918.281295999999
FDX16,OUT027,3339.579561999995
FDA34,OUT046,3045.4468766666705
FDJ48,OUT018,3499.939711333335
FDU47,OUT035,2060.6598773333317
FDS39,OUT046,1797.8175726666666
FDD11,OUT046,3189.0887879999946
FDM16,OUT027,2024.5957106666647
FDU56,OUT018,2894.7341693333333
FDQ32,OUT017,2365.711682666667
DRK35,OUT013,769.5849040000008
FDA58,OUT049,2720.607495333336
DRG48,OUT019,347.27684133333355
FDT59,OUT010,712.3882453333338
FDQ31,OUT019,248.4632439999997
FDS51,OUT018,673.2347666666658
FDW32,OUT027,2264.5256180000033
FDI15,OUT027,5647.994715999993
NCV30,OUT017,1058.6996766666648
DRG25,OUT049,3561.5306499999965
FDT02,OUT013,479.46477333333274
FDO33,OUT027,3873.340325333331
FDP38,OUT035,618.4727166666671
FDZ45,OUT035,3333.5984586666655
NCA54,OUT027,5349.83837933334
FDU33,OUT017,894.1383293333333
FDN58,OUT017,3859.92001666667
FDI05,OUT045,1459.6466560000028
FDM57,OUT019,192.77573200000006
NCS42,OUT027,2457.4544839999967
FDB57,OUT045,4053.843144000006
FDC03,OUT045,3784.762293333324
FDZ58,OUT013,2335.0760053333347
NCK29,OUT045,2449.407181333335
NCR53,OUT045,3922.838116666663
FDE26,OUT027,3898.7139633333336
FDU52,OUT049,2218.441161333336
FDE41,OUT027,2058.0055546666654
FDU38,OUT018,3013.934562666666
FDA52,OUT017,2241.207082666662
FDW46,OUT046,1459.2782466666667
DRI59,OUT035,3644.1985973333344
FDT38,OUT035,1135.8104133333327
FDL33,OUT018,3037.8101506666717
FDQ01,OUT027,5829.786967333325
FDJ08,OUT046,2997.127551333332
FDQ47,OUT049,564.476336666667
NCZ18,OUT013,4522.810470666664
FDE29,OUT017,998.0808060000004
FDF10,OUT027,3627.6401513333353
FDC48,OUT049,1421.838093333333
FDY58,OUT013,4745.442894000002
NCX30,OUT010,782.9830193333332
FDV11,OUT013,2777.633265333338
FDT46,OUT046,684.7131586666675
DRD01,OUT019,171.49676399999976
FDQ11,OUT013,3588.6553420000064
NCM41,OUT017,1254.5824753333327
NCC55,OUT013,528.4498986666663
FDG45,OUT027,4630.161843333336
NCQ54,OUT049,3031.959987999992
FDM34,OUT045,1782.5485593333333
FDD17,OUT019,517.3310386666669
FDN38,OUT027,6041.788783999986
FDB53,OUT018,1730.1367833333359
NCL06,OUT035,4197.469519999996
NCV18,OUT019,181.49708000000004
FDX25,OUT013,3241.3674039999964
FDB39,OUT046,928.9530113333326
FDC33,OUT049,2757.346339333337
NCO14,OUT018,368.7733039999996
FDA58,OUT027,5978.089478666653
NCQ02,OUT017,3188.4451813333358
NCR53,OUT017,3868.548784666664
FDN52,OUT046,1260.7255900000005
FDG26,OUT046,3977.8021260000014
FDE23,OUT027,1035.1325759999995
DRI37,OUT013,647.1953286666673
DRH37,OUT018,2438.0597300000018
FDO01,OUT035,2123.542467999997
FDK45,OUT049,2315.654619333334
FDP23,OUT049,3732.5546960000042
FDM33,OUT035,4519.772203333328
FDD36,OUT017,1975.2443953333325
FDL56,OUT017,1137.792277999999
FDT27,OUT010,686.0647326666663
FDG52,OUT017,638.664211333333
NCL42,OUT035,4918.231309999987
DRJ24,OUT046,3102.434917999999
FDV38,OUT046,801.9183713333346
FDT35,OUT045,3579.158814666664
FDY51,OUT045,3167.4480686666634
FDC37,OUT017,1864.109059333334
NCP43,OUT013,3105.4754046666626
FDO33,OUT045,1792.136079333333
FDW04,OUT018,1688.4887739999992
NCC31,OUT046,2212.546612000001
FDK22,OUT049,3247.989894666668
FDJ50,OUT017,929.6987073333327
FDV13,OUT017,1464.3782746666661
DRL60,OUT017,2234.284982
FDW03,OUT017,1759.3365519999984
FDY27,OUT035,2303.0532446666643
FDB39,OUT027,1545.503785333333
FDU59,OUT045,2413.3984979999955
FDZ57,OUT049,2194.283717999996
FDO21,OUT049,3388.1740846666653
FDS43,OUT018,2928.769865333328
FDU28,OUT010,519.4127733333331
FDC51,OUT010,187.30507533333338
FDW16,OUT010,198.29521400000004
FDP32,OUT010,157.20203800000021
FDB60,OUT019,365.8815126666666
NCQ30,OUT046,1830.3174899999967
FDD26,OUT049,3656.1985326666627
FDI44,OUT045,1559.618745333336
DRH23,OUT046,1079.9031873333327
FDO44,OUT046,1473.5108313333337
FDG04,OUT046,2887.6500573333324
FDM32,OUT027,3188.340872666667
FDM09,OUT013,2304.7576926666675
FDZ47,OUT013,1477.7763899999989
FDM40,OUT027,3352.327412666667
FDY48,OUT017,1552.7987339999993
NCM30,OUT045,527.4290053333311
FDX36,OUT010,481.466612
DRF03,OUT017,678.6188693333339
FDN51,OUT049,4618.03096733333
FDM57,OUT049,1054.4540920000015
FDB35,OUT049,1729.237953333334
FDY13,OUT027,2778.962646000004
FDA37,OUT017,2352.551035999999
NCX53,OUT017,2229.335868666667
FDD59,OUT018,976.5355179999988
FDX10,OUT019,78.29586066666667
FDC03,OUT018,2876.726498666663
FDW43,OUT035,4956.876561333338
FDW10,OUT046,2810.9365813333357
FDY14,OUT027,5958.111039999986
FDV43,OUT045,692.2300406666641
FDO40,OUT013,2328.1783173333374
FDP46,OUT027,2360.0901113333357
NCE43,OUT019,290.29767733333324
FDD05,OUT035,2622.4885493333336
FDJ60,OUT010,455.64466866666686
DRE27,OUT018,1244.1116606666667
FDO11,OUT035,4939.752185333327
DRG11,OUT027,2584.3271126666687
FDK33,OUT010,452.20470199999954
DRM23,OUT045,2713.6032793333366
FDJ02,OUT027,4062.227785333329
NCZ05,OUT045,1285.3069259999982
NCL30,OUT013,1660.5518060000024
FDZ19,OUT018,2405.9770473333333
FDM45,OUT049,2201.6652206666645
FDO36,OUT046,2751.982210666668
NCK31,OUT045,663.5362800000013
DRJ37,OUT045,2199.38152666667
FDP24,OUT018,1897.7497139999984
FDF46,OUT013,1673.326288666667
FDX46,OUT019,136.93286666666663
NCL18,OUT045,2946.091762000007
FDJ26,OUT013,2467.4636773333377
FDJ07,OUT045,1808.5547073333323
FDY15,OUT013,2119.982657333333
DRG01,OUT045,1219.6723619999996
FDF58,OUT045,1265.5903686666682
FDZ14,OUT019,276.8196659999997
FDP31,OUT049,761.082638000002
FDH45,OUT013,631.0075113333331
FDA09,OUT010,412.0081366666663
FDW31,OUT035,2703.4675839999977
FDA57,OUT046,741.9297913333328
NCE55,OUT035,2612.9276613333254
FDC17,OUT019,518.5672073333337
FDC59,OUT013,992.2128886666661
FDA22,OUT013,3060.101134666666
FDK52,OUT035,4253.243585999995
NCM26,OUT046,2456.3714493333337
NCT53,OUT035,2290.0657059999994
FDW45,OUT018,2562.6198133333364
NCI18,OUT035,2486.0550326666676
FDE38,OUT018,2506.0245940000013
FDF08,OUT019,288.7774339999998
FDY58,OUT010,590.2006293333341
FDF58,OUT019,192.73578399999982
FDX39,OUT017,4663.396359999993
FDB44,OUT049,3243.3470493333316
FDF28,OUT013,2109.2921286666665
FDE39,OUT013,1789.1155666666652
FDT37,OUT018,3111.5475006666643
FDZ45,OUT017,3295.090805999992
FDO40,OUT035,2922.9973793333297
FDM57,OUT027,1948.5103059999979
DRG36,OUT017,3269.934662666668
FDY36,OUT010,159.68547200000026
DRL60,OUT027,3401.938390000002
FDS25,OUT019,279.7469666666668
DRF49,OUT027,3322.539520666671
FDP16,OUT045,5498.822225999989
FDS60,OUT049,1815.667670666668
FDU15,OUT027,1007.8192406666676
FDK43,OUT046,2555.1517566666653
FDN25,OUT046,700.9653366666681
FDE53,OUT049,1098.230441999998
FDB22,OUT013,2412.071336666665
FDE39,OUT017,2411.1414360000035
FDX35,OUT035,3874.4544306666653
NCG54,OUT049,3105.351122000004
FDH27,OUT035,2290.7470413333363
NCK42,OUT013,2923.285892666667
FDS25,OUT049,2023.5792559999995
FDI10,OUT018,2729.600234000002
FDU35,OUT035,1890.3571146666686
FDI04,OUT017,2941.6064893333287
DRK23,OUT035,5284.283711333325
FDB53,OUT019,227.77905733333353
FDY02,OUT049,3607.515236666672
FDM60,OUT035,700.6257786666675
NCJ31,OUT010,705.9677140000011
DRP35,OUT017,1408.8638706666623
NCQ30,OUT018,1478.9015920000018
DRL11,OUT010,271.6397420000009
FDU01,OUT013,3489.0760746666624
FDR39,OUT035,3293.3042426666652
FDO08,OUT046,2274.7101386666664
FDC02,OUT045,4708.0338113333355
NCZ29,OUT035,1932.4489906666645
FDF29,OUT010,269.55356866666676
FDZ23,OUT017,2215.8800506666635
NCU53,OUT018,2261.185521333332
NCW30,OUT013,4234.07742333333
NCM26,OUT027,4223.577757333326
FDV50,OUT027,2968.0476266666683
FDW15,OUT049,2529.815847333333
FDI35,OUT027,5468.912270666667
FDO11,OUT017,5023.40329733333
FDN48,OUT046,1847.9833833333337
NCA17,OUT049,2203.041207333336
NCN54,OUT013,997.2086080000008
FDP22,OUT013,615.7895426666669
NCB54,OUT035,1901.4382460000024
FDD08,OUT045,721.9602300000006
DRM48,OUT010,90.14488133333317
FDG41,OUT027,3232.5633086666658
FDE44,OUT027,1650.247441333334
FDE26,OUT035,2314.593778000004
NCS38,OUT013,1738.0487066666674
NCJ54,OUT018,3837.879817333333
FDI40,OUT019,213.36892599999985
FDN45,OUT018,3953.6801919999934
FDU43,OUT046,4431.6247220000005
FDI04,OUT010,583.6602539999994
NCC07,OUT018,1285.3091453333332
NCC07,OUT019,241.6920580000003
NCD18,OUT045,3657.8253040000045
FDU55,OUT035,4542.151960666663
FDX59,OUT035,580.1426106666659
FDR52,OUT049,2662.722843333336
NCP17,OUT013,844.6139060000004
FDQ32,OUT045,2368.7987753333346
NCT17,OUT049,3183.1631679999987
FDO10,OUT049,1064.074902000001
FDE32,OUT049,683.8720313333338
FDN44,OUT045,2556.0971926666607
FDH02,OUT035,1343.9838800000032
FDK60,OUT013,1588.6076773333355
FDS24,OUT019,370.322398666666
FDL03,OUT010,740.9177753333315
FDB46,OUT027,5068.808638000001
FDO48,OUT049,3433.890132000003
FDZ39,OUT049,1793.103708666667
FDT02,OUT027,961.2864786666672
FDC50,OUT013,1793.208017333335
FDP39,OUT035,696.8085253333347
DRG15,OUT018,1003.1364473333332
FDP10,OUT018,1418.2294573333318
FDF53,OUT027,5732.886435333341
FDN34,OUT045,2966.5406993333295
FDK02,OUT045,1902.5057453333357
FDC23,OUT045,3487.8731959999964
FDJ10,OUT019,332.70913733333396
FDE53,OUT035,1277.530381999997
FDR25,OUT035,4122.120933999996
FDW50,OUT046,2360.7070860000035
FDS09,OUT049,754.3336453333326
FDW49,OUT010,652.0578879999989
FDU51,OUT046,3219.6933946666727
FDF28,OUT018,1702.2552986666656
NCY30,OUT018,2652.289757333335
FDD44,OUT045,5926.714131333319
FDX09,OUT017,3268.1170286666643
NCF30,OUT013,2484.592492
FDZ50,OUT019,779.8360046666672
FDW37,OUT013,1439.4196520000005
FDD11,OUT049,3593.080692666663
DRH39,OUT018,1108.2130033333333
FDA36,OUT049,3150.044056666668
NCG43,OUT049,1691.2429666666644
FDF02,OUT035,1988.9288046666659
FDP57,OUT027,2275.819805333336
NCE42,OUT017,2893.2050486666735
NCR38,OUT027,5115.061763999985
FDP03,OUT019,358.3468760000006
FDO51,OUT035,779.425428
NCQ42,OUT046,2280.3827546666635
NCM41,OUT046,1369.231015999999
FDH48,OUT027,1972.7809353333344
DRF60,OUT046,4242.448748666667
FDJ27,OUT035,1435.0520040000004
FDQ14,OUT013,2068.178978666667
FDN27,OUT017,2019.8751886666644
NCQ02,OUT046,3068.6344713333324
FDJ33,OUT049,2180.179854666667
FDP07,OUT027,6325.197650666664
DRE01,OUT049,4016.327533333337
FDU36,OUT045,1761.0276839999995
FDL28,OUT017,3565.103776666663
NCX53,OUT046,2752.164196000001
FDZ39,OUT013,1558.9862353333328
NCP42,OUT013,3172.181906666669
FDJ14,OUT035,1390.9538506666677
FDK04,OUT049,917.6632626666652
NCC19,OUT017,3237.4236486666705
FDS09,OUT018,655.7131299999998
FDZ02,OUT046,1224.0622033333332
FDD35,OUT018,1677.8692639999992
NCY42,OUT017,2627.6374026666704
FDB05,OUT045,4330.2588913333275
FDF20,OUT035,3244.114938666665
NCO41,OUT018,1527.742460666668
FDC40,OUT027,1982.3950873333324
FDV58,OUT045,2314.158788666664
FDZ57,OUT045,1372.4845586666627
DRM35,OUT046,2958.8240773333355
DRN36,OUT018,1439.1333579999975
FDQ13,OUT046,1334.209936
DRO35,OUT010,262.72689933333334
NCD43,OUT035,2000.1453153333312
FDA51,OUT018,1478.1825280000014
NCX17,OUT027,5798.476612666661
NCZ17,OUT049,810.3518380000004
FDR11,OUT027,3543.314362000006
FDW34,OUT049,3857.1169986666678
FDN50,OUT017,1172.6846366666668
FDS09,OUT046,815.1877653333336
FDS48,OUT018,2442.4429133333388
FDL44,OUT049,2901.9314673333306
DRF48,OUT018,2214.453019333333
FDA14,OUT018,1353.7733593333328
NCD30,OUT049,1506.4812473333297
FDI16,OUT017,825.7207213333338
NCG06,OUT035,3234.7071846666677
DRZ24,OUT035,2610.024773333334
NCS17,OUT045,1572.399885999999
FDB37,OUT045,4866.032590000009
FDE10,OUT035,1978.1117740000009
FDC57,OUT045,2983.869253999998
FDM12,OUT018,2750.881421333331
FDE24,OUT049,2319.5251366666675
FDW22,OUT045,3747.74603266667
DRD01,OUT027,1623.6953373333329
NCZ18,OUT027,5846.010293999983
FDN49,OUT045,530.0722313333338
FDR22,OUT035,2401.198822666672
FDV08,OUT019,96.67416000000007
FDY39,OUT046,4185.385249999993
FDV36,OUT049,2939.737810666664
FDO60,OUT045,651.4009653333335
FDU04,OUT027,3191.3991139999994
FDR20,OUT027,1027.0652993333335
FDW19,OUT019,244.18436933333317
FDU40,OUT049,1951.0603199999994
FDK15,OUT045,1344.9315353333334
DRF15,OUT035,2204.3284206666685
FDQ25,OUT017,2619.712163333337
FDI48,OUT019,142.50117400000008
FDS49,OUT046,1400.8232260000018
FDV22,OUT046,2900.19594866667
NCV42,OUT046,1832.2904773333344
FDX26,OUT046,3293.4374026666624
FDI33,OUT018,1712.4087486666663
FDZ14,OUT049,2183.50219666667
FDG10,OUT013,522.0382446666679
FDM38,OUT018,793.3051386666663
FDG26,OUT027,6687.712434666673
FDH46,OUT035,1751.2670560000006
FDN13,OUT018,1419.423458666667
FDU57,OUT035,2590.0463346666647
NCI06,OUT046,2996.2020893333342
FDM38,OUT045,962.116509333333
NCG42,OUT010,274.7002026666664
FDL39,OUT045,3149.012066666665
FDT31,OUT019,446.1703346666659
FDV59,OUT013,3499.9818786666665
FDB49,OUT035,1766.1299313333304
FDD58,OUT049,1648.2389446666657
DRN59,OUT046,684.9173373333331
FDX48,OUT049,2410.710885333333
FDQ11,OUT049,3578.162334000004
FDY12,OUT049,909.9532986666669
FDQ11,OUT045,3738.1718286666655
DRI11,OUT017,1810.5432300000002
FDY32,OUT027,3173.3625920000063
FDS51,OUT045,898.2551926666667
FDR19,OUT010,292.87432333333334
DRB13,OUT018,3089.458476000001
FDS21,OUT035,999.3014393333324
FDQ40,OUT045,2827.9988160000025
NCE55,OUT013,2876.868535999997
FDX43,OUT027,4111.317219333332
FDS12,OUT049,3463.8089646666745
DRK01,OUT027,2148.9627120000005
FDN25,OUT017,716.9156853333336
FDB60,OUT046,3620.7779726666686
FDQ13,OUT017,1437.735178000001
DRK13,OUT045,4103.851382000008
DRF25,OUT018,408.56817000000115
NCD42,OUT019,79.52315200000012
FDW25,OUT045,1461.7860933333327
NCV29,OUT027,4761.799380666667
NCK42,OUT035,3210.4165813333257
DRJ13,OUT027,3932.9627153333345
DRD15,OUT017,3892.1802460000067
FDM27,OUT045,2461.684533333333
FDZ50,OUT018,2566.785501999999
FDC04,OUT046,3471.274802000001
FDF50,OUT049,3073.2817553333302
FDP15,OUT045,3652.925015999997
FDK46,OUT035,4347.008199999996
FDZ56,OUT018,2200.952814666667
FDY60,OUT049,2130.96391866667
FDB10,OUT035,4116.909939333337
FDR57,OUT045,2011.3130006666645
FDU58,OUT049,3282.6936099999984
FDH02,OUT046,1312.191930000002
FDP48,OUT013,3465.7752939999978
FDI46,OUT035,3514.8891406666676
FDW56,OUT013,3122.7617919999984
NCM19,OUT010,204.03662933333294
FDS50,OUT027,5259.409423333325
FDK24,OUT013,626.957227999999
FDO36,OUT017,3349.433401999997
FDK45,OUT027,2529.434121999997
NCL05,OUT045,811.7122893333326
FDL32,OUT018,1850.482352666669
FDA28,OUT049,2162.678192000001
FDY36,OUT018,1181.304527333332
FDP32,OUT018,2005.263097999999
FDL50,OUT046,1735.330023333332
DRC24,OUT049,2597.5432426666703
NCS18,OUT017,2481.085945333339
FDD16,OUT017,1378.9827666666663
NCV18,OUT013,1902.277154000001
FDX07,OUT046,3242.4970446666644
NCZ05,OUT027,2624.2906479999965
NCI31,OUT013,698.8525313333332
FDK14,OUT049,1170.9002926666706
NCR06,OUT045,714.7984413333353
NCF54,OUT049,2832.4596760000004
DRG23,OUT010,397.88208000000037
FDD53,OUT046,602.5312453333325
NCM31,OUT027,3392.0468213333284
FDT16,OUT017,5507.269008666663
FDR40,OUT035,1187.8382446666685
DRG25,OUT017,3633.698931333328
FDT10,OUT035,1101.779155999998
FDY32,OUT013,3093.7484473333348
FDN50,OUT035,1297.3312739999997
FDZ35,OUT019,205.7810253333331
NCP54,OUT045,2306.431069999997
NCD07,OUT035,1358.3296506666682
FDS02,OUT018,3411.796668666659
DRN59,OUT018,619.7665879999996
DRB24,OUT013,2275.924113999999
FDP37,OUT027,3287.2920686666653
DRB01,OUT018,3004.959578666668
FDR47,OUT046,2538.7841733333325
NCM31,OUT010,232.24213666666674
NCF06,OUT027,6465.930015999984
NCV17,OUT027,3284.975084666658
FDS10,OUT049,2482.2355600000024
FDN52,OUT035,1465.756480666666
FDZ48,OUT013,1967.987175333335
FDJ48,OUT049,3847.1965786666633
DRB13,OUT027,6757.435010666657
FDV59,OUT017,3359.0209219999974
FDL32,OUT035,1355.9460866666673
FDZ12,OUT035,2744.838176666666
NCR06,OUT027,655.879580000002
FDP51,OUT017,1974.4232420000026
FDY22,OUT013,1635.0094986666686
FDZ38,OUT049,3959.2085513333386
NCO54,OUT035,939.3106400000005
FDR23,OUT035,2699.0555493333345
FDM38,OUT049,912.5854280000002
FDS25,OUT013,1948.980804666667
FDZ22,OUT013,1561.9401680000008
FDZ20,OUT019,453.2300339999999
FDD45,OUT010,163.60037599999995
FDN03,OUT049,2867.806998000007
NCW30,OUT046,3146.4021306666623
FDY24,OUT027,1640.4357686666697
FDJ26,OUT019,497.878582
FDM15,OUT049,2354.5950420000004
NCW54,OUT027,2230.1792153333317
FDA23,OUT045,1584.6972119999984
FDA39,OUT019,65.24396133333333
FDZ12,OUT017,2444.2205993333364
NCB42,OUT046,2160.8649966666667
FDL16,OUT046,838.3420699999978
FDO24,OUT019,426.5425506666668
NCP42,OUT046,3201.9231926666675
FDR19,OUT018,1966.2605339999989
DRL01,OUT045,4419.7978946666735
FDV37,OUT046,1820.288322666662
FDI41,OUT010,307.29998999999935
FDF58,OUT049,1006.8094440000006
NCF43,OUT018,1658.6032313333358
FDN02,OUT049,3183.527138666669
NCP41,OUT035,1660.3986720000016
NCY17,OUT027,1318.215200666665
FDL58,OUT027,5222.479716666663
NCA30,OUT027,6231.17781333334
FDE46,OUT018,2066.993854666667
FDY38,OUT035,4503.568850666663
NCH29,OUT027,2457.363491333336
FDO20,OUT045,2932.9399926666615
FDP44,OUT018,1210.5775340000002
FDM02,OUT027,2693.451732666666
FDJ14,OUT027,2726.766145333333
FDH04,OUT010,206.90400799999972
DRK23,OUT046,4717.279553999997
NCW05,OUT046,2242.5653146666655
FDF12,OUT049,2088.934183999995
FDL51,OUT019,477.96228466666673
FDN03,OUT018,4048.885153333335
DRJ37,OUT049,2587.0835246666675
FDM12,OUT019,391.7567200000002
FDA16,OUT045,3429.0763980000033
NCB07,OUT017,2827.6526000000013
NCI17,OUT019,284.0657893333334
FDR51,OUT046,2314.638164666665
FDJ55,OUT045,4773.271114666653
NCZ17,OUT013,684.6066306666673
FDU25,OUT013,832.174542666667
NCG18,OUT045,1768.6466553333332
DRM11,OUT017,4709.636169999997
FDH16,OUT035,1490.4043966666684
FDZ04,OUT018,769.986603333333
NCX53,OUT035,2250.5149666666643
FDX38,OUT027,1399.1565066666649
FDX09,OUT046,3433.94117666667
NCW05,OUT018,1350.6041513333323
NCS41,OUT017,2783.827424666669
FDI26,OUT046,2764.4371093333334
NCZ41,OUT027,4103.309864666659
NCK06,OUT046,2448.8124000000043
FDX23,OUT027,2436.2443153333365
NCA42,OUT046,2610.761592
FDC20,OUT049,714.0926933333325
DRC49,OUT018,2356.0131959999994
FDX01,OUT013,1713.2121473333304
FDC08,OUT045,4624.575781333342
FDC02,OUT017,4973.785662000002
FDK10,OUT045,2482.140128666666
DRC24,OUT013,2706.6367920000025
FDW16,OUT019,240.94636199999974
NCU06,OUT018,3154.11653333334
DRA59,OUT045,2913.2056806666596
FDR24,OUT019,462.0452260000005
DRL35,OUT018,471.33535533333355
FDA49,OUT013,1282.3840639999994
NCC55,OUT046,649.5389446666659
DRD24,OUT019,273.4063313333334
NCE55,OUT049,2832.9390519999934
FDT33,OUT045,3581.2449880000004
NCT53,OUT013,2211.6167113333345
FDS26,OUT046,4556.511047333331
FDL22,OUT018,1116.0516886666653
FDP44,OUT017,1573.9267873333374
FDC52,OUT018,1858.5141200000032
FDI53,OUT010,467.0476033333331
FDZ23,OUT046,2837.5264139999977
NCT18,OUT013,3585.404018666669
FDR13,OUT046,1623.9549993333326
FDB09,OUT010,261.8547013333335
FDZ60,OUT013,1038.348390000001
FDB11,OUT046,4348.406379999998
FDC10,OUT018,1928.3476626666677
FDW56,OUT035,3581.755434666671
FDK14,OUT027,2813.4177959999956
DRE27,OUT027,2521.557708
FDA38,OUT017,3932.192606666664
FDT11,OUT045,3116.041650666664
FDP15,OUT035,3980.2189799999996
FDV27,OUT035,1337.1194820000032
FDS36,OUT027,2399.4300140000014
FDY40,OUT027,1545.4682760000014
NCF19,OUT049,714.3168460000014
FDF53,OUT045,2769.98544266667
FDS14,OUT027,4109.066815333332
FDE56,OUT046,1237.1984373333307
FDZ19,OUT035,2341.3589379999958
FDZ46,OUT013,1687.8229740000013
FDR16,OUT046,4090.9859066666686
FDG29,OUT018,421.8797313333325
NCE30,OUT017,2613.7044280000036
FDZ40,OUT046,784.9027426666677
FDG58,OUT018,2326.1676013333354
DRH03,OUT013,1508.0902639999995
FDZ47,OUT045,1396.7685040000003
FDV04,OUT018,2184.298937333333
FDZ10,OUT018,1999.3152846666667
FDG46,OUT017,2519.5358953333325
NCF07,OUT045,1620.7369659999983
FDY44,OUT035,2822.1730660000007
FDB21,OUT013,3553.210369333323
FDS20,OUT035,3191.024046666663
FDS49,OUT049,1337.783062666668
FDX55,OUT027,4588.680284
NCQ02,OUT018,2740.5260119999994
FDR25,OUT013,4281.289301333332
DRG39,OUT045,857.5481806666669
FDB46,OUT046,3317.812340666661
NCC30,OUT018,2417.579722
FDE58,OUT035,1507.147047333337
FDC05,OUT019,603.3679339999999
FDY15,OUT046,2656.3045313333314
FDG14,OUT046,2483.908937333334
FDL08,OUT049,3806.380819333334
FDQ47,OUT013,689.291643333334
FDN12,OUT035,1373.816158666668
FDW10,OUT013,2506.2886946666654
FDD02,OUT035,1960.5879180000002
FDX35,OUT010,823.876455333333
FDT35,OUT046,2886.791175333336
DRN47,OUT019,444.37045533333225
FDB11,OUT010,615.9426766666653
FDN20,OUT045,3341.4238279999945
FDB59,OUT035,2855.6295159999963
FDJ58,OUT045,3307.3037973333367
FDU60,OUT046,3549.439722000005
FDS03,OUT049,1135.7194206666668
FDU40,OUT019,346.55111933333336
DRH15,OUT049,760.7142286666679
FDD04,OUT027,3890.1828459999983
FDQ01,OUT046,3770.5341473333274
FDF28,OUT035,2056.571865333331
FDD22,OUT010,345.0597273333338
FDY19,OUT046,2038.7461799999974
FDN33,OUT035,1537.2412073333323
FDV36,OUT035,2829.683289999999
FDW01,OUT010,229.25269466666708
FDJ28,OUT049,3301.8753080000024
FDB17,OUT035,2989.934691999998
FDM40,OUT049,2021.4464766666676
FDV46,OUT045,1916.389894666668
FDQ44,OUT049,2056.3166419999993
NCD42,OUT046,737.73969
DRH37,OUT046,2320.9721419999987
FDR10,OUT018,2179.791471333332
NCD06,OUT027,776.8643173333348
FDI53,OUT046,2220.522896000001
FDG16,OUT035,4054.7486319999994
DRB25,OUT046,1624.7783719999998
FDY09,OUT046,2595.874304000001
FDX48,OUT045,2397.8143393333326
FDC03,OUT010,563.4354693333328
FDT47,OUT035,2104.092230666667
FDW44,OUT027,4297.279597999998
FDT24,OUT017,1345.7815400000013
FDT12,OUT019,584.9385899999997
NCS38,OUT035,2195.4555260000025
FDO39,OUT035,3588.881713999994
FDA13,OUT046,549.1851299999995
